samples,fin_data,OnST,OnST-H
518,0.291045599719206,0.0218498475834288,0.0212396699851353
519,0.285432268443588,0.0215684731021044,0.0210693819487546
520,0.27949719985864,0.0212965408053548,0.0209082499783506
521,0.260004235216634,0.0210402114561729,0.0207634984704775
522,0.26502783830908,0.0208017660265159,0.0206371053736105
523,0.307843273354953,0.0205766749725796,0.020522163818247
524,0.266567171022177,0.0203443603795897,0.0203980982830193
525,0.275748064012849,0.0201423807789532,0.0203058470604112
526,0.266753417524857,0.0199766667968854,0.0202506259720995
527,0.263003122763,0.0198149211677138,0.0202013343130516
528,0.283211995513483,0.0196422550570159,0.020141828111818
529,0.280248145019896,0.0194614250282308,0.0200738457133354
530,0.292670517792976,0.0192684529247615,0.0199945892424988
531,0.310013089791335,0.0190620751117287,0.0198996573893305
532,0.303527484292959,0.0188517725423749,0.0197983582120591
533,0.316729788644383,0.0186448179667508,0.019697618161939
534,0.31462158373826,0.0184355677556252,0.0195886749026907
535,0.229308261127173,0.0182369274928993,0.0194878400884505
536,0.206775765925626,0.0180725926506252,0.0194252323245706
537,0.215222445244542,0.0179307322309653,0.0193854783030563
538,0.170923646807588,0.0177907146772703,0.0193451047678621
539,0.0849407051434623,0.0176720017933844,0.0193294313143168
540,0.100522490114266,0.0175869693376656,0.0191776565348406
541,0.0820629288891552,0.0175107399418681,0.0189880171129673
542,0.092425119816055,0.0174358423756889,0.0188826139408381
543,0.0169476759905527,0.0173561603439937,0.018852035695368
544,0.00875696268245118,0.0172823746491759,0.0188615896959765
545,0.0628406955092534,0.0170470427761131,0.0188228664954227
546,0.140516800395895,0.0167739081223477,0.0187826758680383
547,0.109501890884077,0.0165308572035547,0.0187542305444617
548,0.0818903469331505,0.0163138113599952,0.0187534900198911
549,0.0710782376799175,0.0161295287794235,0.0187826212277251
550,0.125167904344164,0.0159761791560037,0.0188328553084588
551,0.173433761389784,0.015846286758769,0.0188884494291241
552,0.148043847787017,0.0157440493999591,0.0189564212021198
553,0.122756820282839,0.0156660516439328,0.0190463642207275
554,0.103897187448033,0.0156190387774138,0.0191678780301239
555,0.0992961215068203,0.0156108177710914,0.0193234260634898
556,0.0752213116758301,0.0156368546011388,0.0195028455616527
557,0.026126327120427,0.0156981181111561,0.0197047835452466
558,-0.101837255461558,0.0158055960523967,0.0199372604765106
559,-0.227495083772079,0.015966913432775,0.0202027495932511
560,-0.305197978967647,0.0161825617120221,0.0204914806211668
561,-0.392112074835218,0.0164370675582103,0.0207852229365283
562,-0.436487329208221,0.016721563491975,0.0210738113774688
563,-0.405878877523535,0.0170272167278177,0.0213572816222001
564,-0.450666653833226,0.0173461261234397,0.0216469705449773
565,-0.395709745422601,0.0176725977035966,0.0219298303557082
566,-0.52127854362079,0.0180040112068258,0.0222218008442685
567,-0.545185020610196,0.0183276972817068,0.0224717627937455
568,-0.819975112150487,0.0186586200468079,0.0227136625502574
569,-0.7265531189226,0.0189950723669526,0.0228647512004657
570,-0.840994020359536,0.0193559053952177,0.0230643614508267
571,-1.11875901256668,0.0196790008018536,0.0232779398159929
572,-1.00362049194584,0.0200119746414849,0.0234540762122552
573,-1.22459944855059,0.0204915056877411,0.0238240137966771
574,-1.26541819348287,0.0211365767969437,0.0243053776133489
575,-1.51008318981401,0.0220339698110358,0.0250324580326462
576,-1.47815168321232,0.0233072854784465,0.0260536325154056
577,-1.45506437440509,0.0242187683639518,0.0268115604152388
578,-1.4583924400346,0.0253260510586334,0.0277407080964882
579,-1.2224615139401,0.0251391457773096,0.0274209994210047
580,-1.11002580428527,0.0245069390304269,0.0270744168701518
581,-1.06711059876591,0.0239853022967568,0.0269137876330446
582,-1.187698227457,0.0235603115660524,0.0269078106755647
583,-1.18652518092682,0.0231223715878577,0.0269432505742186
584,-1.15919411364753,0.0226541587141796,0.0270028829955573
585,-1.24533862128132,0.0222635588020479,0.027166650364701
586,-1.1768994011789,0.0218493501983637,0.0272677014615187
587,-1.21899577601166,0.021538357608781,0.0274167689432064
588,-1.17277432249428,0.021363668556394,0.0276526989096672
589,-1.15046525865826,0.0212428234720256,0.0279348190059123
590,-1.06796184469122,0.0212309852671006,0.0283354685869142
591,-1.04851545948615,0.0213837540947207,0.0289408009925167
592,-1.08026246849089,0.0217119908707401,0.0297842624763409
593,-1.13774797334923,0.0222630305312545,0.0308342755458364
594,-1.20748878516553,0.0229602399310262,0.0318722048340921
595,-1.10350179890228,0.0236684500697072,0.0327312446124942
596,-1.15651295903186,0.0243790836541151,0.0334633144866494
597,-1.18716134965619,0.0252496538549857,0.0344254666790119
598,-1.15564035903667,0.0256301448404656,0.0349863674189398
599,-1.13256902952733,0.0259216621893333,0.0355348767401601
600,-1.13271160420355,0.0264320479214027,0.0363635235216695
601,-1.1060747392733,0.0271305270951714,0.0374535757733522
602,-1.05224092145649,0.0280066588086461,0.0388018184802391
603,-0.939709618530306,0.0290152959691387,0.040370810207429
604,-1.02091445857304,0.0296851767944996,0.0415072240601537
605,-1.11206570842513,0.0302084936126896,0.0424609143900054
606,-1.11337043648486,0.0307948179457616,0.0435575389325189
607,-1.14920151560638,0.0315031559359096,0.0448278607033513
608,-1.12172924259834,0.0323635753301823,0.0463079189603438
609,-1.07195433628928,0.0333755653839019,0.0479855096033842
610,-1.12216660824139,0.0345281235261289,0.0498364127637863
611,-1.1622943838141,0.0358810641721857,0.0519280298894773
612,-1.22418556192136,0.037456261407162,0.0542678140120039
613,-1.2164870960936,0.0392951638818056,0.056889671046261
614,-1.22870265941387,0.0413535997525128,0.0597145782990933
615,-1.14654287354141,0.0436427109187925,0.06278442465559
616,-1.10197901774297,0.0460066372888914,0.0659217223207381
617,-1.11601175871714,0.048000279379902,0.0687687834081395
618,-1.13407368299422,0.0482713777307044,0.0697548622309999
619,-1.05856119450895,0.0485603062222686,0.0705314677689482
620,-1.03676239585615,0.0491576206266814,0.0714094364951208
621,-1.07799436080222,0.05013772075684,0.0724758940037391
622,-1.0958688182242,0.0515240382339464,0.0737611622839872
623,-1.04288363238533,0.0533305916058648,0.0752542764646463
624,-1.01347859267375,0.0555110510263388,0.0769223934615477
625,-0.927342418971901,0.058041083300987,0.0787918668021722
626,-0.854818506679039,0.0608486377730024,0.0808071607333028
627,-0.734691849027591,0.063744274794211,0.0829306218720107
628,-0.621268972152427,0.066800017806561,0.0851322382785886
629,-0.724586197852345,0.0700381097923843,0.0873824259086304
630,-0.828969794577642,0.0735258384407499,0.0897809890777835
631,-1.00870204487077,0.0769792226997913,0.0920932740757073
632,-0.908410685642107,0.0804552424209411,0.0944896602609915
633,-0.928316520309694,0.0839115829420009,0.0968510788859978
634,-0.885785827359808,0.0868780967723837,0.099039449052722
635,-0.927857527988342,0.0890108885480667,0.100450546192456
636,-0.928063716432941,0.0909284328215956,0.101587663864722
637,-0.964056469284072,0.0925650212858744,0.102469166944132
638,-0.964225905450245,0.0939350386833583,0.103132243553081
639,-0.968262214834526,0.0950632914338923,0.103585516192569
640,-1.05632416569057,0.0959507313698424,0.103851372912346
641,-1.02904516291102,0.0966378378365013,0.103958416473303
642,-1.08387664309702,0.0970606512410956,0.103812114408574
643,-1.03446472490133,0.0972190281411074,0.103344337675403
644,-1.04477530179915,0.0971568233531779,0.102621369382498
645,-1.05002214618116,0.0969764980523729,0.101700439368675
646,-1.02998010536873,0.0966809474930203,0.100610162864449
647,-1.082019426839,0.0962873139991191,0.0994121120058648
648,-1.07099537977875,0.0958246790085335,0.0981213153317403
649,-1.14143843245429,0.0953116340083611,0.0967610834600496
650,-1.09641025510082,0.0949846394542563,0.0956996800600391
651,-1.09807716650201,0.0947451979569777,0.0948672667347184
652,-1.07267472159305,0.094570551588311,0.0941899453588938
653,-0.999450334035298,0.0944350005892011,0.0935823728483228
654,-1.03451842791402,0.0943471718386953,0.0930842106537147
655,-1.06653331704703,0.0943784289495783,0.0927238354009721
656,-1.09575565940233,0.0944380536334552,0.0924209729010568
657,-1.0418443762254,0.094444538981091,0.0920692356858074
658,-1.06285208299437,0.0944682656494939,0.0916122272047991
659,-1.05704602394927,0.094521451955308,0.0911438335233422
660,-1.07657012938347,0.0946052709546648,0.090691611588022
661,-1.0668430893439,0.0947342150967116,0.0902978171044805
662,-1.06957197146301,0.0947413702203428,0.0895013189140304
663,-1.06364791680237,0.0947744434736712,0.0887790427062565
664,-1.11876650157873,0.0948057891773789,0.0880477108128684
665,-1.1405951568897,0.0948789508706375,0.0873980286107781
666,-1.08452716052194,0.0949613475664298,0.0867789874543618
667,-1.04876663950274,0.0948626330879769,0.0859734750788687
668,-1.04381428058514,0.0947445921676961,0.085176932856942
669,-1.05533390088497,0.0947053222443256,0.0844898040105426
670,-0.990636009380341,0.0947966347388708,0.0839580416622816
671,-0.98614549036387,0.0950238316266374,0.0835758367949605
672,-0.975547746196805,0.0954138194678417,0.0833897415709184
673,-0.998025573441437,0.0959686415756192,0.0833958948796404
674,-1.0047336822386,0.0967727385812623,0.0836972641225931
675,-1.02774318739231,0.0974745045597281,0.0840002557156289
676,-1.05486783950747,0.0986300505591264,0.0848527482286807
677,-1.06135887939401,0.0999597532538528,0.0859408492303692
678,-1.0794747393691,0.101444193812177,0.0872182017437981
679,-1.10165625742377,0.103139354924797,0.0887365478103926
680,-1.03434958144079,0.105101471205354,0.0905345592754928
681,-1.05827528643995,0.107263015141063,0.0925272302152879
682,-1.07931808564725,0.109691391099563,0.0948073216363262
683,-1.06397872185313,0.11242361773858,0.0974163394656532
684,-1.03101631019373,0.115477873059743,0.100352178300025
685,-1.06174778263022,0.11810592966603,0.102878494133586
686,-1.06702445156725,0.121162635586457,0.105889188637973
687,-1.07340973751869,0.12465364854894,0.109437684517902
688,-1.08911933723124,0.128624307758343,0.113597750086
689,-1.07531118782428,0.132928054601048,0.118127617438289
690,-1.11312852342256,0.13717299265967,0.122598053312217
691,-1.11880619278571,0.141621816567891,0.127198481290712
692,-1.13636025941413,0.146373575314635,0.131980864842758
693,-1.13816243436603,0.15166560850305,0.137213247274254
694,-1.12774475898087,0.157757102977558,0.143193287421321
695,-1.13016771896255,0.164893709058171,0.150151822741263
696,-1.08642827313681,0.171959806751708,0.15733904379385
697,-1.08749989029516,0.178941610365427,0.164352138373856
698,-1.12510026796745,0.185728317897228,0.171011511509745
699,-1.20675178168173,0.192114784774692,0.176209167864098
700,-1.2080940828877,0.198736420379678,0.181440678193321
701,-1.25294723020871,0.204905273452909,0.186491655590666
702,-1.25291646961606,0.210955303991284,0.191705510585176
703,-1.24357102726065,0.216827260780606,0.197009828524206
704,-1.21094779473989,0.222435328085974,0.202361007690295
705,-1.24856666630857,0.227067160880905,0.206854193019995
706,-1.24625882138546,0.230832808650766,0.210873118288458
707,-1.26161990872503,0.233847705369902,0.214032618806153
708,-1.25197676746247,0.236234906636037,0.21642316426821
709,-1.22418376274985,0.238136397828682,0.218530169728108
710,-1.24606341577862,0.239555116454809,0.220315439305169
711,-1.21351873291773,0.240717850690842,0.221943357535863
712,-1.17596575291812,0.241602032747153,0.223374889349297
713,-1.18595498091959,0.24222473958362,0.224569397335947
714,-1.22164803309881,0.242769162399127,0.225655083954495
715,-1.2246161055347,0.243353429522021,0.22677013583061
716,-1.23337948487202,0.243958318413719,0.227862809045261
717,-1.24372499203179,0.244581110772568,0.228958802406957
718,-1.24363432390286,0.245211468617859,0.230074297154782
719,-1.23096131209326,0.245897178603081,0.231204938941509
720,-1.25019346885753,0.246632902195952,0.232314177332753
721,-1.19139728229322,0.245863454808291,0.23192013552087
722,-1.19101448276402,0.244502642809054,0.23077261688843
723,-1.25084016640677,0.243023876510842,0.229346316537802
724,-1.28008225438361,0.241857555421543,0.228088277416607
725,-1.33260067931887,0.240990121238484,0.227015450599428
726,-1.29980502800678,0.240536452758172,0.226221328904299
727,-1.29617521818631,0.240339584279652,0.225479278048589
728,-1.26603661881793,0.240352065982312,0.224794573797645
729,-1.25902735147794,0.240510986474341,0.224144290541898
730,-1.25989104686847,0.240759884672045,0.223403048045967
731,-1.22645658795299,0.240351660851312,0.221659607315427
732,-1.24248051090679,0.240065961692131,0.219912797956453
733,-1.03740639236921,0.240060865057882,0.218348824547176
734,-1.00878800612576,0.240032619870263,0.216710376530105
735,-1.04137278746801,0.240123847538245,0.215040678736335
736,-1.0792067131232,0.240358000817632,0.213135805908789
737,-1.02628954632648,0.241253639556003,0.211611239990001
738,-0.933915095126063,0.242585221011484,0.210306433702488
739,-0.922082944751698,0.244155946356606,0.209024598502233
740,-0.932599378643314,0.245999176594729,0.207892852883395
741,-0.928302067621749,0.248225439812634,0.20703745020028
742,-0.930704690722419,0.250791614506405,0.206436906330333
743,-0.789929553203476,0.253638024663984,0.206037803716974
744,-0.660719653533308,0.256190486952192,0.205268954531806
745,-0.694624406578297,0.258567834252906,0.204300285444365
746,-0.716831599328223,0.26065542505298,0.203021852403051
747,-0.755576421499602,0.262121653000006,0.2011780912733
748,-0.75194614861513,0.263550387452549,0.199305117727226
749,-0.69812583797199,0.265071109203492,0.1975360728973
750,-0.64443055282434,0.266645641676196,0.19582863842794
751,-0.626175708122893,0.268299810172633,0.194184861820159
752,-0.634833638936213,0.270111939160165,0.192714743503532
753,-0.641967618364139,0.271572970456075,0.191345286444534
754,-0.649377160571366,0.272543853183599,0.190154435191635
755,-0.615213567044176,0.273667466219813,0.189084145147876
756,-0.653311622335524,0.274955283942883,0.18814474724677
757,-0.700001635822239,0.276449874587854,0.187389676327156
758,-0.675336960222415,0.278206881268887,0.186868005623914
759,-0.676583729774812,0.280209452744542,0.18652783914575
760,-0.673456888572489,0.282321664172632,0.186208158721862
761,-0.699968539662794,0.284543785741746,0.185948146652037
762,-0.759185527163665,0.286903610371658,0.185779371152723
763,-0.795964599569481,0.289535069352107,0.185823891130304
764,-0.791347723523483,0.292470486720219,0.186119228335419
765,-0.78696805090011,0.295881024171764,0.186827673861808
766,-0.773325042700283,0.299518287960923,0.187711004784661
767,-0.755806657606908,0.303481856341787,0.188882543312473
768,-0.78009190688673,0.307469599670723,0.190264446036486
769,-0.761485580898662,0.311543483364005,0.191858581328962
770,-0.682732756680931,0.315685058893849,0.193562151974555
771,-0.610068852352043,0.319371661049526,0.19493903340949
772,-0.578015817464885,0.323067627175041,0.19632506591517
773,-0.571947244282004,0.326696506355347,0.197681950871104
774,-0.611666777430587,0.330162978875844,0.19905514307578
775,-0.572063526638245,0.333552659332041,0.200515253370039
776,-0.551520254661543,0.336885351552804,0.202031436138832
777,-0.486402334797569,0.339638042529988,0.203037378082548
778,-0.575481805812544,0.341595166731916,0.20284460335747
779,-0.533359580741972,0.343174352785006,0.201759087316317
780,-0.520515838705479,0.344414522326998,0.200678221585364
781,-0.625269509690053,0.345389706349734,0.199601812145968
782,-0.622085362709675,0.346088592406991,0.198510568795362
783,-0.66479572239854,0.346576019390019,0.197315131583883
784,-0.666877556773777,0.347002673483975,0.19618818453526
785,-0.70232853855909,0.347359579955164,0.195133441049144
786,-0.618978286157079,0.347686811543313,0.194202605481872
787,-0.669713031965268,0.348005982495423,0.193170416066878
788,-0.655193032962852,0.348276608135045,0.192033114575984
789,-0.631463153384682,0.34842679971809,0.190900221552165
790,-0.558234406779535,0.348460626389757,0.189766554408336
791,-0.533214428074943,0.348357732824106,0.188598239615173
792,-0.503165821735021,0.348162842782238,0.187350440195418
793,-0.373769359134642,0.347851443044583,0.186081751691179
794,-0.395263743121127,0.347432377011549,0.184597524274872
795,-0.364371353411646,0.346889835464425,0.183024048455655
796,-0.370399006749333,0.346246949973091,0.181414391841706
797,-0.320423213262683,0.345506176189577,0.179754623969881
798,-0.291224703568056,0.344655848692173,0.178092537121343
799,-0.256609836465672,0.343299069498825,0.176331463803405
800,-0.280705671942054,0.3415059456885,0.174496743012655
801,-0.214571273081442,0.339548856013584,0.172604844176772
802,-0.141616836987336,0.337427326043304,0.170675912890639
803,-0.180783341093235,0.335331086492853,0.168804540683352
804,-0.0746292057947591,0.333473379128971,0.167097346281385
805,-0.142635966154796,0.331794467359632,0.165511099539015
806,-0.160093460677348,0.330223303487176,0.164001391682913
807,-0.100385293956744,0.328624143982681,0.162495757073837
808,-0.113628318058551,0.326913776130926,0.160956127402454
809,-0.0641700957491876,0.32515267172955,0.159405748935647
810,-0.0809438525094228,0.323270844593625,0.15782895650979
811,-0.0555651577353342,0.32139758659996,0.156275370926374
812,0.016374234847191,0.319547096043304,0.154756820059463
813,0.0173128393749265,0.317686497505754,0.153251600602923
814,0.0448791450743107,0.315746057124029,0.151735631540578
815,0.0608940071358604,0.313826505059606,0.150241830520579
816,0.0746284011919744,0.311910298406569,0.148769889782986
817,0.081842872969918,0.31002224525383,0.147329990504771
818,0.0638467921235714,0.308098552398264,0.145856356479551
819,0.113675885717235,0.306011317802959,0.144326733754941
820,0.0195849831330744,0.303708112846434,0.142733353269891
821,0.0233785271500626,0.301307312246846,0.141109818756773
822,-0.0451176519560824,0.29868215130066,0.139442790296044
823,-0.115792050602769,0.296023260170601,0.13775724146894
824,-0.114580597201079,0.293296041393858,0.136085660079179
825,-0.0913698040675695,0.290588593546853,0.134467429563945
826,-0.0154294029117113,0.287894879233647,0.132901709591994
827,-0.0152161059194343,0.285123708853988,0.131355502138166
828,0.0105006589417481,0.282298831073519,0.129852925485376
829,-0.0170341052975928,0.279404598892053,0.128388143700114
830,0.0197444675142304,0.276433449691075,0.12695940330038
831,0.148943486667728,0.273405159109948,0.125535400720549
832,0.0903926742418394,0.270278276835186,0.124019003320946
833,0.101844057550649,0.267394838025363,0.122600790119867
834,0.0826276349910729,0.264526741464866,0.121236092415122
835,0.17260119056705,0.261723807411386,0.119956716787171
836,0.271135775355746,0.258918790434328,0.118659767426558
837,0.333527423434164,0.256267609718326,0.117396656552595
838,0.338627615754765,0.2540271911319,0.116306678726315
839,0.391891467482674,0.252137144290457,0.115416974599038
840,0.302978153857383,0.250562936991314,0.114514358164778
841,0.203280129598158,0.249543124263246,0.113548605732456
842,0.199770679910107,0.247524589167126,0.112593153809317
843,0.10665585890249,0.244713770835447,0.11166076801155
844,0.121863183719984,0.24182028501166,0.110718232772736
845,0.227458885273975,0.238685681790975,0.109790981291423
846,0.259568371210221,0.235281175079893,0.108879272634362
847,0.318400744263465,0.231803990335474,0.108071674960773
848,0.306578105771752,0.22831378567655,0.107364624907765
849,0.359507845510154,0.224380091724488,0.106850146704829
850,0.490829887682874,0.219439418370846,0.106534974957762
851,0.470710283508215,0.213596581203246,0.10615842879041
852,0.677477804102537,0.207119404715704,0.105951234771466
853,0.632955755317005,0.199908596633966,0.105780707549136
854,0.74405042974084,0.193188839122088,0.106747403126398
855,0.560283744040938,0.186779911076657,0.108781845928336
856,0.58850888539823,0.181225185007806,0.111880238824011
857,0.381996625380755,0.175479539091599,0.11558225649947
858,0.506645946206134,0.170651247920458,0.119502848247517
859,0.667110350906422,0.165687379454767,0.123692443204922
860,0.602738178908447,0.160808994688598,0.128330297999477
861,0.587571413137894,0.156634301497702,0.132996880382479
862,0.22873359459207,0.153325497682608,0.138045062381565
863,0.353576098376695,0.151345342210063,0.142551221778393
864,0.235651919448593,0.149260962258886,0.146629369190588
865,0.249761891127792,0.147481387222365,0.150087357778561
866,0.326521639707347,0.145760844957667,0.153078983560226
867,0.285038094181275,0.143997347434842,0.155860821204641
868,0.210659438708021,0.142413970421041,0.158431298610343
869,0.354913625356,0.140970041395733,0.160602688040631
870,0.430189462874372,0.139523240186049,0.162639328016913
871,0.414887827066973,0.138311041333139,0.164835126254713
872,0.347156490818009,0.134663237215432,0.159980213365487
873,0.257358864874377,0.130705297006896,0.153730126765325
874,0.288489902669403,0.127607000341801,0.148578321919179
875,0.32352803962395,0.124928944901318,0.143834412470244
876,0.276914316850748,0.122560102548873,0.139180350503593
877,0.256509573290741,0.120753837368982,0.134988122410279
878,0.305955911451983,0.119251975181958,0.131011213584316
879,0.331095585978684,0.117896981090291,0.127034070076463
880,0.264233896359164,0.116794030741243,0.12318689070139
881,0.218277853398147,0.116106195584871,0.119644122891616
882,0.136846188867937,0.115720545071656,0.116228212626481
883,0.0139846907953874,0.115659957566353,0.113032356916325
884,0.0140972317275734,0.115948069124408,0.110594898572768
885,0.0757537689220202,0.116517522729479,0.108376290230704
886,0.11999350094534,0.117325812343007,0.106061781554355
887,0.0536663631023485,0.118408368990214,0.10360927246873
888,0.0415304081936318,0.119659940171831,0.101378637668057
889,0.0618002683129703,0.120880224840482,0.0992637680104609
890,0.0760584923586265,0.122052310163847,0.0971924272421739
891,0.0836973199165168,0.123199982892026,0.095216026695256
892,0.0510845520065696,0.124399316373892,0.0933571062278183
893,0.00277364441039871,0.125634200006123,0.0916008415666652
894,-0.0416132860768578,0.126923869709162,0.0899229720734677
895,0.00695405353492444,0.128316537701563,0.088305954162397
896,-0.0234354596941636,0.129816359963207,0.0866548731486339
897,-0.0757309839363269,0.131457934770659,0.0850327955824007
898,-0.0992313515623663,0.133269635123364,0.0834322172180062
899,-0.140116749371586,0.132749404944498,0.0818497339166013
900,-0.207509120300187,0.130756590429432,0.080294445829848
901,-0.289246721033782,0.128880058479683,0.078762220741583
902,-0.258852079607207,0.12707044189126,0.0772477092214993
903,-0.1435117536664,0.125336227279845,0.0757308982258423
904,-0.155189457850483,0.123623411840231,0.0741648749594421
905,-0.148901114195061,0.121973968369725,0.0725950900424744
906,-0.0592958890547701,0.12035240385513,0.0710261147470675
907,-0.0599501173625037,0.118747264677138,0.0694550076162712
908,-0.0314949076045012,0.11716200993818,0.0678997080295874
909,-0.00783436041996842,0.115594488602213,0.066292765201163
910,-0.0290378922821231,0.114072547550995,0.0646759236172814
911,-0.0359898148935067,0.112571099823655,0.0630795120883053
912,-0.0538733496185863,0.111142393601297,0.0615376233874334
913,0.00261105216889108,0.109712925472306,0.0600078249415168
914,0.0332780040897977,0.10807139899928,0.0585457260086764
915,0.0882992790830121,0.106262967081803,0.0571937771220871
916,0.146711418382804,0.104183919822518,0.0558151779680572
917,0.212643401905575,0.101902377492903,0.0545398818232801
918,0.165469225696559,0.0992943155496445,0.0531197228234357
919,0.235878813104556,0.0966374613573099,0.051784771300415
920,0.234876537369377,0.0937152365248041,0.0505025377813917
921,0.156231616333953,0.0907914138434025,0.0490497393332301
922,0.159664647301606,0.088070422856843,0.0477626396672816
923,0.192131537468321,0.0853798983406688,0.046553271852663
924,0.224799389928068,0.0827051918248,0.0454682424396267
925,0.325255007541405,0.0803544668169581,0.0445686320796229
926,0.285339555239314,0.0784978065634474,0.0441323338076953
927,0.314007402548295,0.0773381242288221,0.043981364492337
928,0.222630418569972,0.0768431954581226,0.0438784720972298
929,0.354314002584063,0.0770884987746417,0.0438129213406421
930,0.25703667515537,0.077847590336472,0.0438013762229647
931,0.288085674481836,0.0788597898269714,0.0436752411062889
932,0.331158278427626,0.080141961848178,0.0434943980754836
933,0.375167950306785,0.0816549837480786,0.0432899098797652
934,0.379550066539448,0.0831071845032079,0.0430799275873649
935,0.229085904216647,0.0847335364641991,0.0430083151910068
936,0.200392392067958,0.0866293547580361,0.0430300694021527
937,0.216982979867733,0.0884508849904353,0.0430511930030485
938,0.143445599855393,0.0902701641202842,0.0431443472956848
939,0.182362376139206,0.0920505394628732,0.0432207868803726
940,0.17955835710952,0.0944490856683293,0.0433016258675523
941,0.249851760122707,0.0970442227893582,0.0435702326768862
942,0.230951201362456,0.0999328988196955,0.0432868122965698
943,0.195866592862082,0.102190870640595,0.0427727016222536
944,0.0628901442016872,0.103804798453563,0.0423735970970248
945,0.0350140715129863,0.105414016164788,0.0419891152099868
946,0.183039431876885,0.106868269544418,0.0415403696858411
947,0.245547026932928,0.108321353761189,0.0411418130330558
948,0.22275208499688,0.109955878784061,0.0408803945955868
949,0.247146472585294,0.111707009496772,0.0404115291642947
950,0.220021004742111,0.113473771220814,0.0397374362677855
951,0.228949451358618,0.115145360473964,0.0390936574445982
952,0.227090670285794,0.116772844877329,0.0384407895673887
953,0.384027296683969,0.118440633871742,0.037741801202184
954,0.403552412116805,0.120217816625916,0.0370306988984992
955,0.444660995812191,0.122160664102765,0.036370666911305
956,0.427424122457036,0.124422238417796,0.03581118620001
957,0.415718821510053,0.127224398520687,0.0354552738344714
958,0.439729618105361,0.130547953438918,0.0352521108468677
959,0.426263533189574,0.134274363614186,0.0351283982056215
960,0.428872236322597,0.138357195001631,0.0350923889141286
961,0.451749454292274,0.142838004610272,0.0351495165028053
962,0.498151339559734,0.147673485672225,0.0352195311543149
963,0.478087250353207,0.152985902912385,0.035348428066775
964,0.498572885927707,0.158692298870847,0.0355702550697298
965,0.54998973090133,0.164750370802921,0.0358746278885862
966,0.492158905464262,0.168186126108539,0.0361928501978399
967,0.481285992680377,0.171301488425664,0.036428518844752
968,0.531070618399018,0.174651176735935,0.0366521917892279
969,0.521449808686802,0.178051204548445,0.0368952534141756
970,0.41491265380607,0.181844922938086,0.0372393630669525
971,0.49790600101321,0.185955170036024,0.037679775173864
972,0.502959776493325,0.189777495555081,0.0380881037377349
973,0.515501899550472,0.193863952567204,0.0386017829049958
974,0.531472200078345,0.198352996376933,0.0392310395881948
975,0.557132905352874,0.203004647265152,0.0398910375345815
976,0.541670649034508,0.208089080790551,0.0406321487099657
977,0.605616822763837,0.213568623497889,0.041455548132991
978,0.710181394592244,0.219474656615149,0.0423456732426441
979,0.714281657830327,0.224420933357074,0.0428090893505762
980,0.604012687357781,0.229288236453966,0.0431436557166164
981,0.604054033355807,0.234769930800593,0.0437009477764038
982,0.560602803606299,0.240347905723121,0.0443693459533453
983,0.565153913543673,0.246137471121864,0.04522055246188
984,0.476429405168626,0.252130647113563,0.0462494470932559
985,0.462731094571814,0.258446581543733,0.04750887826588
986,0.385219634630186,0.264372871131976,0.0487625326606863
987,0.370117540782404,0.270271561543795,0.0501404109071477
988,0.343851291955398,0.275513992186553,0.0514129879227255
989,0.399313338248139,0.280742661700516,0.0528103601674077
990,0.387143744134863,0.285419282730438,0.0541773263386144
991,0.197151804777953,0.290083158122081,0.0556971823986719
992,0.27284954941302,0.294918967677461,0.0565311274711886
993,0.244892438184924,0.298788657269162,0.0565594239365014
994,0.191090685179547,0.302429582688668,0.0566981143027181
995,0.282247612721034,0.305910368684173,0.0569754983236942
996,0.202168740167133,0.309198490792674,0.0573242028323429
997,0.216017844903109,0.312766472818411,0.0579510801094553
998,0.221592595155597,0.316321947098695,0.0587063163263819
999,0.256978528125471,0.319546136234798,0.0594574344895852
1000,0.190683253939112,0.322385058117992,0.0601597457760631
1001,0.158670039820738,0.325362976184065,0.0610313835118361
1002,0.0804459645364361,0.328249325696739,0.0619474013658175
1003,0.0875435574429205,0.330945813612009,0.0628486285103946
1004,0.123061585592651,0.333170686211284,0.0636232993884866
1005,0.0893585000838791,0.334930171224729,0.0642625606220923
1006,0.052051058242196,0.336688642595301,0.0649621034659536
1007,0.0629711678318225,0.338442844547006,0.0657206824286355
1008,0.164176647560138,0.33989176353996,0.0664169379244454
1009,0.189041994636147,0.340989795914103,0.0669842895780566
1010,0.239802677541963,0.342159447340529,0.0675837553076688
1011,0.14348016169782,0.343215736095261,0.0681361357065494
1012,0.149611844735182,0.345077229909404,0.0690278684338736
1013,0.134762041917487,0.346767566403736,0.069877832121398
1014,0.254867987432017,0.348443443710222,0.0707530644158089
1015,0.199727238142427,0.349944422950931,0.071557615945305
1016,0.222540935918571,0.351733788420232,0.0724861448883109
1017,0.238888167452917,0.353440809299,0.0733812247138332
1018,0.196914236733731,0.355252961896657,0.0743212725394977
1019,0.281000663078472,0.357086571288772,0.0752849189302418
1020,0.314508709037046,0.358615175366055,0.0761301475809156
1021,0.307923693850246,0.360039853107757,0.0769344995923551
1022,0.341539889103928,0.361689096899406,0.0778408311261728
1023,0.338096520320066,0.363273555806364,0.0787364514899197
1024,0.290383623800315,0.365134058661743,0.0797482638291278
